Wall time,Step,Value
1647117819.97732,500999,100.0
1647117944.570371,506999,100.0
1647118027.689411,510999,100.0
1647118048.336619,511999,100.0
1647118089.863891,513999,100.0
1647118255.885976,521999,100.0
1647118359.771351,526999,100.0
1647118380.700243,527999,100.0
1647118422.326206,529999,100.0
1647118463.928312,531999,100.0
1647118484.756207,532999,100.0
1647118630.398055,539999,100.0
1647118651.258615,540999,100.0
1647118713.919656,543999,100.0
1647118734.707358,544999,100.0
1647118776.619765,546999,100.0
1647118859.661347,550999,100.0
1647118984.027019,556999,100.0
1647119004.761298,557999,100.0
1647119066.763647,560999,100.0
1647119212.423957,567999,100.0
1647119275.984756,570999,100.0
1647119298.84787,571999,100.0
1647119343.62006,573999,100.0
1647119407.889729,576999,100.0
1647119429.344928,577999,100.0
1647119450.746018,578999,100.0
1647119493.536196,580999,100.0
1647119515.050807,581999,100.0
1647119579.250702,584999,100.0
1647119746.879668,592999,100.0
1647119788.457875,594999,100.0
1647119850.811005,597999,100.0
1647119933.884319,601999,100.0
1647119996.46403,604999,100.0
1647120017.294344,605999,100.0
1647120058.8950112,607999,100.0
1647120121.459824,610999,100.0
1647120142.299666,611999,100.0
1647120163.160145,612999,100.0
1647120204.713464,614999,100.0
1647120225.6461933,615999,100.0
1647120246.586295,616999,100.0
1647120433.78481,625999,100.0
1647120454.625854,626999,100.0
1647120496.178738,628999,100.0
1647120517.058293,629999,100.0
1647120537.8509357,630999,100.0
1647120600.074198,633999,100.0
1647120704.436574,638999,100.0
1647120767.056002,641999,100.0
1647120850.253264,645999,100.0
1647120892.027471,647999,100.0
1647120954.1772,650999,100.0
1647120995.824839,652999,100.0
1647121058.23352,655999,100.0
1647121078.841354,656999,100.0
1647121141.298197,659999,100.0
1647121162.086119,660999,100.0
1647121203.4440992,662999,100.0
1647121265.66415,665999,100.0
1647121307.417811,667999,100.0
1647121328.159511,668999,100.0
1647121348.980503,669999,100.0
1647121390.705414,671999,100.0
1647121494.806356,676999,100.0
1647121536.468042,678999,100.0
1647121557.32068,679999,100.0
1647121619.842548,682999,100.0
1647121682.14569,685999,100.0
1647121786.058357,690999,100.0
1647121806.865998,691999,100.0
1647121848.545747,693999,100.0
1647121931.754759,697999,100.0
1647121972.858576,699999,95.5999984741211
1647122035.211748,702999,100.0
1647122118.483295,706999,100.0
1647122139.374437,707999,100.0
1647122222.449239,711999,100.0
1647122285.1326263,714999,100.0
1647122305.959128,715999,100.0
1647122410.106122,720999,100.0
1647122430.934136,721999,100.0
1647122555.763977,727999,100.0
1647122576.575711,728999,100.0
1647122680.288361,733999,100.0
1647122701.156936,734999,100.0
1647122721.970119,735999,100.0
1647122763.664168,737999,100.0
1647122826.07273,740999,100.0
1647122888.371184,743999,100.0
1647122909.087204,744999,100.0
1647122971.229255,747999,100.0
1647123158.29854,756999,100.0
1647123179.071192,757999,100.0
1647123241.286648,760999,100.0
1647123262.173432,761999,100.0
1647123282.903779,762999,100.0
1647123324.638861,764999,100.0
1647123470.042121,771999,100.0
1647123490.786362,772999,100.0
1647123573.564254,776999,100.0
1647123594.311257,777999,100.0
1647123615.14989,778999,100.0
1647123635.924843,779999,100.0
1647123677.122802,781999,94.4000015258789
1647123697.996781,782999,100.0
1647123739.836509,784999,100.0
1647123781.272469,786999,100.0
1647123843.577841,789999,100.0
1647123864.188929,790999,100.0
1647123926.576221,793999,100.0
1647123968.182349,795999,100.0
1647123988.936756,796999,100.0
1647124009.825461,797999,100.0
1647124072.231462,800999,100.0
1647124134.270684,803999,100.0
1647124154.977312,804999,100.0
1647124217.206537,807999,100.0
1647124238.066121,808999,100.0
1647124445.110836,818999,95.19999694824219
1647124465.8095477,819999,100.0
1647124549.211709,823999,100.0
1647124570.014614,824999,100.0
1647124590.771275,825999,100.0
1647124757.30597,833999,100.0
1647124798.672118,835999,100.0
1647124819.492597,836999,100.0
1647124881.012006,839999,100.0
1647124901.61553,840999,100.0
1647124942.875251,842999,100.0
1647124984.345601,844999,100.0
1647125025.865706,846999,100.0
1647125067.523986,848999,100.0
1647125088.36888,849999,100.0
1647125109.040544,850999,100.0
1647125171.604578,853999,100.0
1647125234.022512,856999,100.0
1647125317.131846,860999,100.0
1647125337.906096,861999,100.0
1647125379.477899,863999,100.0
1647125504.365781,869999,100.0
1647125525.19871,870999,100.0
1647125587.418874,873999,100.0
1647125691.359575,878999,100.0
1647125857.28817,886999,100.0
1647125878.073094,887999,100.0
1647125898.9096158,888999,100.0
1647125919.678152,889999,100.0
1647125961.355235,891999,100.0
1647125982.130953,892999,100.0
1647126064.759866,896999,100.0
1647126127.295409,899999,100.0
1647126148.055932,900999,100.0
1647126168.741548,901999,100.0
1647126210.307512,903999,100.0
1647126251.778403,905999,100.0
1647126438.6874702,914999,100.0
1647126563.3440378,920999,100.0
1647126584.258765,921999,100.0
1647126625.87601,923999,100.0
1647126667.4912362,925999,100.0
1647126709.157061,927999,100.0
1647126729.828315,928999,100.0
1647126771.3263779,930999,100.0
1647126792.056444,931999,100.0
1647126812.689447,932999,100.0
1647126875.086422,935999,100.0
1647126937.525589,938999,100.0
1647126979.251447,940999,100.0
1647127020.961041,942999,100.0
1647127041.719677,943999,100.0
1647127062.557718,944999,100.0
1647127104.113209,946999,100.0
1647127145.643351,948999,100.0
1647127187.203296,950999,100.0
1647127207.864531,951999,100.0
1647127228.572939,952999,100.0
1647127249.2074943,953999,100.0
1647127290.2535932,955999,100.0
1647127310.890826,956999,100.0
1647127331.569334,957999,100.0
1647127518.940208,966999,100.0
1647127581.222726,969999,100.0
1647127622.689421,971999,100.0
1647127684.799901,974999,100.0
1647127788.620358,979999,100.0
1647127913.428204,985999,100.0
1647127996.621333,989999,100.0
1647128017.545366,990999,100.0
1647128079.9000967,993999,100.0
1647128100.755469,994999,100.0
1647128163.129431,997999,100.0
1647128204.670752,999999,100.0
1647128267.202307,1002999,100.0
1647128287.969882,1003999,100.0
1647128308.847201,1004999,100.0
1647128329.646827,1005999,100.0
1647128412.605587,1009999,100.0
1647128454.18102,1011999,100.0
1647128495.826861,1013999,100.0
1647128516.570527,1014999,100.0
1647128537.2023182,1015999,100.0
1647128578.810276,1017999,100.0
1647128703.108083,1023999,100.0
1647128723.808853,1024999,100.0
1647128765.417246,1026999,100.0
1647128786.01791,1027999,100.0
1647128827.4744577,1029999,100.0
1647128889.701898,1032999,100.0
1647128951.693821,1035999,100.0
1647128972.503754,1036999,100.0
1647129097.089146,1042999,100.0
1647129159.451469,1045999,100.0
1647129180.251831,1046999,100.0
1647129242.547259,1049999,100.0
1647129325.32446,1053999,100.0
1647129366.830468,1055999,100.0
1647129387.623534,1056999,100.0
1647129408.440287,1057999,100.0
1647129449.9336147,1059999,100.0
1647129491.366248,1061999,100.0
1647129512.086208,1062999,100.0
1647129574.318857,1065999,100.0
1647129615.795911,1067999,100.0
1647129698.779455,1071999,100.0
1647129844.037957,1078999,100.0
1647129968.632986,1084999,100.0
1647129989.2749987,1085999,100.0
1647130009.947901,1086999,100.0
1647130030.822149,1087999,100.0
1647130051.746383,1088999,100.0
1647130134.689523,1092999,100.0
1647130155.475674,1093999,100.0
1647130196.9714,1095999,100.0
1647130238.3354907,1097999,100.0
1647130341.9193847,1102999,100.0
1647130403.99834,1105999,100.0
1647130507.2956128,1110999,100.0
1647130528.027207,1111999,100.0
1647130611.007939,1115999,100.0
1647130631.755606,1116999,100.0
1647130652.5391,1117999,100.0
1647130818.191963,1125999,100.0
1647130839.076358,1126999,100.0
1647130880.602012,1128999,100.0
1647130984.565872,1133999,100.0
1647131129.2706487,1140999,100.0
1647131253.592038,1146999,100.0
1647131274.370383,1147999,100.0
1647131315.960137,1149999,100.0
1647131336.663538,1150999,100.0
1647131440.4600298,1155999,100.0
1647131461.356059,1156999,100.0
1647131482.013806,1157999,100.0
1647131523.48227,1159999,100.0
1647131564.8294332,1161999,100.0
1647131585.475369,1162999,100.0
1647131606.1357608,1163999,100.0
1647131626.909633,1164999,100.0
1647131668.187332,1166999,100.0
1647131689.106633,1167999,100.0
1647131751.363963,1170999,100.0
1647131772.11947,1171999,100.0
1647131875.912163,1176999,100.0
1647131896.72465,1177999,100.0
1647131917.418846,1178999,100.0
1647131938.222368,1179999,100.0
1647132000.582924,1182999,100.0
1647132042.151119,1184999,100.0
1647132062.923425,1185999,100.0
1647132104.35701,1187999,100.0
1647132125.082395,1188999,100.0
1647132145.784146,1189999,100.0
1647132166.738454,1190999,100.0
1647132270.377311,1195999,100.0
1647132436.716962,1203999,100.0
1647132457.35751,1204999,100.0
1647132519.803823,1207999,100.0
1647132540.531579,1208999,100.0
1647132582.194575,1210999,100.0
1647132602.935495,1211999,100.0
1647132623.567455,1212999,100.0
1647132664.969014,1214999,100.0
1647132727.004762,1217999,100.0
1647132768.415258,1219999,100.0
1647132809.6328833,1221999,100.0
1647132851.297913,1223999,100.0
1647132892.616298,1225999,100.0
1647132934.064556,1227999,100.0
1647132975.57931,1229999,100.0
1647132996.321862,1230999,100.0
1647133100.087069,1235999,100.0
1647133141.414918,1237999,100.0
1647133203.600599,1240999,100.0
1647133224.315399,1241999,100.0
1647133286.5299,1244999,100.0
1647133307.36184,1245999,100.0
1647133328.1322722,1246999,100.0
1647133411.161244,1250999,100.0
1647133431.859276,1251999,100.0
1647133452.713671,1252999,100.0
1647133494.068709,1254999,100.0
1647133514.914058,1255999,100.0
1647133577.073779,1258999,100.0
1647133680.757982,1263999,100.0
1647133701.482609,1264999,100.0
1647133722.173037,1265999,100.0
1647133867.392093,1272999,100.0
1647133929.699462,1275999,100.0
1647133970.82621,1277999,100.0
1647133991.459805,1278999,100.0
1647134177.891494,1287999,100.0
1647134240.021763,1290999,100.0
1647134302.157719,1293999,100.0
1647134323.166593,1294999,100.0
1647134447.43953,1300999,100.0
1647134530.262253,1304999,100.0
1647134550.911033,1305999,100.0
1647134571.610385,1306999,100.0
1647134592.341445,1307999,100.0
1647134612.963182,1308999,100.0
1647134716.609921,1313999,100.0
1647134758.126149,1315999,100.0
1647134778.912868,1316999,100.0
1647134820.260538,1318999,100.0
1647134841.057303,1319999,100.0
1647134944.834318,1324999,100.0
1647134965.65153,1325999,100.0
1647135110.930774,1332999,100.0
1647135131.540178,1333999,100.0
1647135152.272771,1334999,100.0
1647135172.890252,1335999,100.0
1647135193.587456,1336999,100.0
1647135214.415494,1337999,100.0
1647135359.551521,1344999,100.0
1647135401.059079,1346999,100.0
1647135442.48433,1348999,100.0
1647135567.128067,1354999,100.0
1647135608.335398,1356999,100.0
1647135628.87215,1357999,100.0
1647135649.558045,1358999,100.0
1647135670.340514,1359999,100.0
1647135711.697094,1361999,100.0
1647135753.127603,1363999,100.0
1647135773.940774,1364999,100.0
1647135815.4763432,1366999,100.0
1647135877.63299,1369999,100.0
1647135919.136157,1371999,100.0
1647135981.283364,1374999,100.0
1647136043.431648,1377999,100.0
1647136064.078916,1378999,100.0
1647136105.4491327,1380999,100.0
1647136126.286734,1381999,100.0
1647136229.762958,1386999,100.0
1647136250.628837,1387999,100.0
1647136271.302513,1388999,100.0
1647136312.773887,1390999,100.0
1647136416.009419,1395999,100.0
1647136436.727132,1396999,100.0
1647136457.199643,1397999,95.80000305175781
1647136561.279729,1402999,100.0
1647136644.166364,1406999,100.0
1647136664.984189,1407999,100.0
1647136706.362516,1409999,100.0
1647136748.011184,1411999,100.0
1647136810.052593,1414999,100.0
1647136913.8186991,1419999,100.0
1647137058.896795,1426999,100.0
1647137100.2179017,1428999,100.0
1647137120.982349,1429999,100.0
1647137162.380952,1431999,100.0
1647137203.797948,1433999,100.0
1647137245.217324,1435999,100.0
1647137286.671835,1437999,100.0
1647137307.620077,1438999,100.0
1647137328.279413,1439999,100.0
1647137348.960033,1440999,100.0
1647137473.232035,1446999,100.0
1647137494.144092,1447999,100.0
1647137514.926417,1448999,100.0
1647137535.688072,1449999,100.0
1647137556.438618,1450999,100.0
1647137598.033946,1452999,100.0
1647137618.612621,1453999,100.0
1647137659.979228,1455999,100.0
1647137701.406811,1457999,100.0
1647137721.974354,1458999,100.0
1647137783.806009,1461999,100.0
1647137928.175459,1468999,100.0
1647137948.894136,1469999,100.0
1647138072.8785143,1475999,100.0
1647138114.5504158,1477999,100.0
1647138135.230262,1478999,100.0
1647138176.907384,1480999,100.0
1647138197.512327,1481999,100.0
1647138239.066508,1483999,100.0
1647138280.650763,1485999,100.0
1647138342.92188,1488999,100.0
1647138425.724813,1492999,100.0
1647138446.358325,1493999,100.0
1647138467.080975,1494999,100.0
1647138487.64238,1495999,100.0
1647138508.388042,1496999,100.0
1647138529.104537,1497999,100.0
1647138549.809628,1498999,100.0
1647138570.533917,1499999,100.0
1647138611.763698,1501999,100.0
1647138632.532936,1502999,100.0
1647138653.266192,1503999,100.0
1647138777.3520188,1509999,100.0
1647138798.089997,1510999,100.0
1647138818.732896,1511999,100.0
1647138880.608661,1514999,100.0
1647138922.154774,1516999,100.0
1647139025.698445,1521999,100.0
1647139046.2755437,1522999,100.0
1647139066.949394,1523999,100.0
1647139129.0860827,1526999,100.0
1647139253.21129,1532999,100.0
1647139336.063637,1536999,100.0
1647139377.457693,1538999,100.0
1647139584.57557,1548999,100.0
1647139750.6341257,1556999,100.0
1647139833.067804,1560999,100.0
1647140019.684432,1569999,100.0
1647140040.421514,1570999,100.0
1647140061.008509,1571999,100.0
1647140123.130195,1574999,100.0
1647140226.676977,1579999,100.0
1647140268.100037,1581999,100.0
1647140309.495984,1583999,100.0
1647140598.749604,1597999,100.0
1647140640.17065,1599999,100.0
1647140702.0018797,1602999,95.19999694824219
1647140743.344948,1604999,100.0
1647140784.6595168,1606999,100.0
1647140888.0823233,1611999,100.0
1647140908.834369,1612999,100.0
1647140929.480115,1613999,100.0
1647140950.187277,1614999,100.0
1647140991.4957697,1616999,100.0
1647141074.458366,1620999,100.0
1647141136.480838,1623999,100.0
1647141177.995162,1625999,100.0
1647141240.038086,1628999,100.0
1647141260.865857,1629999,100.0
1647141281.581365,1630999,100.0
1647141323.091121,1632999,100.0
1647141343.8299258,1633999,100.0
1647141364.543373,1634999,100.0
1647141426.904565,1637999,100.0
1647141489.073831,1640999,100.0
1647141551.207528,1643999,100.0
1647141571.889017,1644999,100.0
1647141592.516571,1645999,100.0
1647141613.237463,1646999,100.0
1647141633.8971913,1647999,100.0
1647141675.17341,1649999,100.0
1647141737.166791,1652999,100.0
1647141757.827289,1653999,100.0
1647141840.705868,1657999,100.0
1647141964.962267,1663999,100.0
1647141985.583028,1664999,100.0
1647142006.236807,1665999,100.0
1647142026.862678,1666999,100.0
1647142047.467968,1667999,100.0
1647142088.94754,1669999,100.0
1647142151.174182,1672999,100.0
1647142171.900928,1673999,100.0
1647142192.75132,1674999,100.0
1647142275.685011,1678999,100.0
1647142337.847421,1681999,100.0
1647142400.045406,1684999,100.0
1647142420.763124,1685999,100.0
1647142462.215801,1687999,100.0
1647142503.677725,1689999,100.0
1647142524.4490461,1690999,100.0
1647142565.859168,1692999,100.0
1647142607.212664,1694999,100.0
1647142627.930943,1695999,100.0
1647142689.82075,1698999,100.0
1647142710.423242,1699999,100.0
1647142854.7568,1706999,100.0
1647142916.8293808,1709999,100.0
1647142937.5067194,1710999,100.0
1647142978.722176,1712999,100.0
1647142999.377852,1713999,100.0
1647143019.97432,1714999,100.0
1647143040.678692,1715999,100.0
1647143081.958017,1717999,100.0
1647143143.783122,1720999,100.0
1647143205.894556,1723999,100.0
1647143268.148653,1726999,100.0
1647143309.544499,1728999,100.0
1647143350.9382982,1730999,100.0
1647143392.593822,1732999,100.0
1647143413.160633,1733999,100.0
1647143433.928833,1734999,100.0
1647143454.641193,1735999,100.0
1647143558.00062,1740999,100.0
1647143578.69402,1741999,100.0
1647143599.328784,1742999,100.0
1647143620.072021,1743999,100.0
1647143640.883736,1744999,100.0
1647143661.497737,1745999,100.0
1647143702.761841,1747999,100.0
1647143723.5317109,1748999,100.0
1647143868.353892,1755999,100.0
1647143909.772743,1757999,100.0
1647143992.6105993,1761999,100.0
1647144075.30317,1765999,100.0
1647144116.6892962,1767999,100.0
1647144178.5287218,1770999,100.0
1647144199.175145,1771999,100.0
1647144240.652042,1773999,100.0
1647144261.273397,1774999,100.0
1647144281.925037,1775999,100.0
1647144364.168683,1779999,100.0
1647144426.190376,1782999,100.0
1647144467.396139,1784999,100.0
1647144529.36812,1787999,100.0
1647144550.084155,1788999,100.0
1647144591.560866,1790999,100.0
1647144632.888167,1792999,100.0
1647144653.568384,1793999,100.0
1647144674.287666,1794999,100.0
1647144839.548864,1802999,100.0
1647144860.207982,1803999,100.0
1647144943.134955,1807999,100.0
1647144984.396628,1809999,100.0
1647145005.000312,1810999,100.0
1647145025.595998,1811999,100.0
1647145128.6941388,1816999,100.0
1647145190.488173,1819999,100.0
1647145211.138389,1820999,100.0
1647145293.916968,1824999,100.0
1647145314.536102,1825999,100.0
1647145335.237859,1826999,100.0
1647145397.086185,1829999,100.0
1647145438.398501,1831999,100.0
1647145479.906748,1833999,100.0
1647145521.090319,1835999,100.0
1647145562.43205,1837999,100.0
1647145686.698304,1843999,100.0
1647145707.328326,1844999,100.0
1647145728.131052,1845999,100.0
1647145748.759451,1846999,100.0
1647145769.405987,1847999,100.0
1647145790.075846,1848999,100.0
1647145810.709026,1849999,100.0
1647145872.6697721,1852999,100.0
1647145914.030238,1854999,100.0
1647145955.359403,1856999,100.0
1647145996.543841,1858999,100.0
1647146017.164991,1859999,100.0
1647146058.49791,1861999,100.0
1647146079.302237,1862999,100.0
1647146141.426675,1865999,100.0
1647146203.751269,1868999,100.0
1647146224.522137,1869999,100.0
1647146286.792025,1872999,100.0
1647146307.565976,1873999,100.0
1647146328.322378,1874999,100.0
1647146348.974757,1875999,100.0
1647146431.591881,1879999,100.0
1647146452.231815,1880999,100.0
1647146472.814072,1881999,100.0
1647146555.35558,1885999,100.0
1647146658.351609,1890999,100.0
1647146761.968079,1895999,100.0
1647146803.361283,1897999,100.0
1647146907.026628,1902999,100.0
1647146927.714078,1903999,100.0
1647146989.703381,1906999,100.0
1647147051.711438,1909999,100.0
1647147092.909422,1911999,100.0
1647147154.850206,1914999,100.0
1647147258.076162,1919999,100.0
1647147320.030867,1922999,100.0
1647147402.908383,1926999,100.0
1647147465.019126,1929999,100.0
1647147485.667534,1930999,100.0
1647147526.940221,1932999,100.0
1647147547.619993,1933999,100.0
1647147651.359953,1938999,100.0
1647147900.097404,1950999,100.0
1647147920.778207,1951999,100.0
1647147941.445341,1952999,100.0
1647148044.6767292,1957999,100.0
1647148085.965616,1959999,100.0
1647148148.030089,1962999,100.0
1647148209.855534,1965999,100.0
1647148354.531417,1972999,100.0
1647148457.589247,1977999,100.0
1647148498.857764,1979999,100.0
1647148519.433945,1980999,100.0
1647148540.17852,1981999,100.0
1647148726.092709,1990999,100.0
1647148767.536746,1992999,100.0
1647148788.212755,1993999,100.0
1647148829.585666,1995999,100.0
1647148870.758529,1997999,100.0
1647148891.426508,1998999,100.0
1647148994.595616,2003999,100.0
1647149036.041571,2005999,100.0
1647149056.659521,2006999,100.0
1647149077.3365533,2007999,100.0
1647149180.452651,2012999,100.0
1647149304.419467,2018999,100.0
1647149325.041316,2019999,100.0
1647149345.571337,2020999,100.0
1647149428.675371,2024999,100.0
1647149449.276968,2025999,100.0
1647149490.587335,2027999,100.0
1647149552.537441,2030999,100.0
1647149593.684482,2032999,100.0
1647149634.904758,2034999,100.0
1647149676.346615,2036999,100.0
1647149758.963218,2040999,100.0
1647149862.060059,2045999,100.0
1647150089.46745,2056999,100.0
1647150130.734996,2058999,100.0
1647150172.214578,2060999,100.0
1647150254.902221,2064999,100.0
1647150275.524686,2065999,100.0
1647150316.853643,2067999,100.0
1647150399.343343,2071999,100.0
1647150420.129659,2072999,100.0
1647150461.5467,2074999,100.0
1647150502.938818,2076999,100.0
1647150564.7841291,2079999,100.0
1647150606.355134,2081999,100.0
1647150627.058316,2082999,100.0
1647150668.484276,2084999,100.0
1647150689.215011,2085999,100.0
1647150771.512192,2089999,100.0
1647150812.824236,2091999,100.0
1647150915.958752,2096999,100.0
1647150936.671668,2097999,100.0
1647151122.794595,2106999,100.0
1647151143.523461,2107999,100.0
1647151205.77124,2110999,100.0
1647151309.499271,2115999,100.0
1647151330.144281,2116999,100.0
1647151412.7983522,2120999,100.0
1647151474.893376,2123999,100.0
1647151495.477813,2124999,100.0
1647151536.847727,2126999,100.0
1647151557.478652,2127999,100.0
1647151598.752084,2129999,100.0
1647151743.465643,2136999,100.0
1647151764.18551,2137999,100.0
1647151784.880903,2138999,100.0
1647151805.574612,2139999,100.0
1647151826.340847,2140999,100.0
1647151867.980831,2142999,100.0
1647151888.787065,2143999,100.0
1647152013.281083,2149999,100.0
1647152096.1422527,2153999,100.0
1647152116.879253,2154999,100.0
1647152137.651314,2155999,100.0
1647152158.475472,2156999,100.0
1647152241.101506,2160999,100.0
1647152261.665556,2161999,100.0
1647152344.482572,2165999,100.0
1647152365.147375,2166999,100.0
1647152427.7461503,2169999,100.0
1647152448.530377,2170999,100.0
